,gender,emotion,actor,path
207,female,angry,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-01-04.wav
208,female,happy,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-01-04.wav
209,female,surprise,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-08-02-01-01-04.wav
210,female,sad,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-01-04.wav
211,female,angry,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04.wav
212,female,sad,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-01-04.wav
213,female,disgust,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-07-01-01-01-04.wav
214,female,surprise,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-08-02-02-01-04.wav
215,female,sad,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-02-04.wav
216,female,calm,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-02-04.wav
217,female,neutral,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-01-01-02-01-04.wav
218,female,sad,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-01-04.wav
219,female,fear,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-06-02-02-02-04.wav
220,female,fear,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-06-02-02-01-04.wav
221,female,calm,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-02-01-01-04.wav
222,female,angry,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04.wav
223,female,calm,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-01-02-01-04.wav
224,female,calm,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-01-04.wav
225,female,neutral,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-01-01-01-01-04.wav
226,female,happy,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-02-04.wav
227,female,calm,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-02-01-02-04.wav
228,female,surprise,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-08-01-01-01-04.wav
229,female,calm,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04.wav
230,female,surprise,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-08-02-01-02-04.wav
231,female,disgust,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-07-02-01-02-04.wav
232,female,neutral,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-01-01-02-02-04.wav
233,female,fear,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav
234,female,happy,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-01-04.wav
235,female,sad,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-01-04.wav
236,female,sad,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-02-04.wav
237,female,surprise,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-08-01-02-01-04.wav
238,female,angry,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-01-04.wav
239,female,angry,4,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-02-04.wav
240,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-01-05.wav
241,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-01-05.wav
242,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-01-05.wav
243,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-02-05.wav
244,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav
245,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-02-05.wav
246,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-02-05.wav
247,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-02-05.wav
248,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
249,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
250,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
251,male,neutral,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-02-05.wav
252,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-02-05.wav
253,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
254,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
255,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-01-05.wav
256,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-01-05.wav
257,male,neutral,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
258,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-02-05.wav
259,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-02-05.wav
260,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05.wav
261,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-01-05.wav
262,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
263,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-02-05.wav
264,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05.wav
265,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05.wav
266,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
267,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
268,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-02-05.wav
269,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
270,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-01-05.wav
271,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-01-05.wav
272,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
273,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-02-05.wav
274,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-01-05.wav
275,male,neutral,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
276,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
277,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-01-05.wav
278,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-02-05.wav
279,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-01-05.wav
280,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
281,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
282,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-02-05.wav
283,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-02-05.wav
284,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-01-05.wav
285,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
286,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05.wav
287,male,surprise,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-02-05.wav
288,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05.wav
289,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
290,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-02-05.wav
291,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-02-05.wav
292,male,disgust,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-02-05.wav
293,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-01-05.wav
294,male,sad,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-02-05.wav
295,male,fear,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
296,male,angry,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
297,male,happy,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-02-05.wav
298,male,calm,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-02-05.wav
299,male,neutral,5,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-01-05.wav
300,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-01-06.wav
301,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-01-06.wav
302,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-01-06.wav
303,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-02-06.wav
304,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
305,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-01-06.wav
306,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-02-06.wav
307,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-01-06.wav
308,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-01-06.wav
309,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-02-06.wav
310,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-01-06.wav
311,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav
312,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-01-06.wav
313,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-02-06.wav
314,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-02-06.wav
315,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-01-06.wav
316,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-01-06.wav
317,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-01-06.wav
318,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-01-06.wav
319,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-02-06.wav
320,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-01-06.wav
321,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-02-06.wav
322,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-02-06.wav
323,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-01-06.wav
324,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-02-06.wav
325,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-02-06.wav
326,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-01-06.wav
327,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-01-06.wav
328,female,neutral,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-02-06.wav
329,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-02-06.wav
330,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-02-06.wav
331,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-02-06.wav
332,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-01-06.wav
333,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-02-06.wav
334,female,surprise,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-01-06.wav
335,female,happy,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-02-06.wav
336,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-01-06.wav
337,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-01-06.wav
338,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-02-06.wav
339,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-01-06.wav
340,female,neutral,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-01-06.wav
341,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-02-06.wav
342,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-02-06.wav
343,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-01-06.wav
344,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-02-06.wav
345,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-01-06.wav
346,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-02-06.wav
347,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-01-06.wav
348,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-01-06.wav
349,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-02-06.wav
350,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-02-06.wav
351,female,calm,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-02-06.wav
352,female,neutral,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-01-06.wav
353,female,disgust,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-01-06.wav
354,female,neutral,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-02-06.wav
355,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-02-06.wav
356,female,sad,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-02-06.wav
357,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-01-06.wav
358,female,fear,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-02-06.wav
359,female,angry,6,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-02-06.wav
360,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
361,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
362,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
363,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
364,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
365,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
366,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
367,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
368,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
369,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
370,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
371,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
372,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
373,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
374,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
375,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
376,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
377,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
378,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
379,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
380,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
381,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
382,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
383,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
384,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
385,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
386,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
387,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
388,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
389,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
390,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
391,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
392,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
393,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
394,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
395,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
396,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
397,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
398,male,calm,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
399,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
400,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
401,male,neutral,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
402,male,fear,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
403,male,neutral,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
404,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
405,male,happy,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
406,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
407,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
408,male,disgust,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
409,male,sad,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
410,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
411,male,neutral,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
412,male,angry,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
413,male,surprise,7,/home/abbey/dataset/emotion/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
